,Filename,prob,label
0,normal/00000002_000.png,0.011389224,excluded
1,normal/00000005_000.png,0.05310806,excluded
2,normal/00000005_001.png,0.0041031335,excluded
3,normal/00000005_002.png,0.0038415855,excluded
4,normal/00000005_003.png,0.25105304,included
5,normal/00000005_004.png,0.39655027,included
6,normal/00000005_005.png,0.5852031,included
7,normal/00000006_000.png,0.061684787,excluded
8,normal/00000007_000.png,0.0010793421,excluded
9,normal/00000008_001.png,0.007786687,excluded
10,normal/00000011_001.png,0.02776277,excluded
11,normal/00000011_002.png,0.24909976,included
12,normal/00000011_003.png,0.069544755,excluded
13,normal/00000011_004.png,0.06048594,excluded
14,normal/00000011_008.png,0.42483202,included
15,normal/00000013_000.png,0.00036245666,excluded
16,normal/00000013_008.png,0.0001377862,excluded
17,normal/00000013_014.png,0.0094590755,excluded
18,normal/00000013_015.png,9.3900584e-05,excluded
19,normal/00000013_016.png,0.00043292646,excluded
20,normal/00000013_017.png,0.0023228643,excluded
21,normal/00000013_019.png,0.00046847877,excluded
22,normal/00000013_038.png,0.0019016115,excluded
23,normal/00000014_000.png,0.02740808,excluded
24,normal/00000015_000.png,0.012164635,excluded
25,normal/00000016_000.png,0.16357826,included
26,normal/00000017_001.png,0.01674526,excluded
27,normal/00000017_002.png,0.018828811,excluded
28,normal/00000018_000.png,0.009467335,excluded
29,normal/00000022_000.png,0.06674623,excluded
30,normal/00000023_000.png,0.60490227,included
31,normal/00000023_001.png,0.020437477,excluded
32,normal/00000023_003.png,0.6064264,included
33,normal/00000029_000.png,0.013289822,excluded
34,normal/00000031_000.png,0.20138523,included
35,normal/00000032_002.png,0.090533346,excluded
36,normal/00000032_003.png,0.024006179,excluded
37,normal/00000032_005.png,0.0153614525,excluded
38,normal/00000032_008.png,0.040413618,excluded
39,normal/00000032_009.png,0.010315522,excluded
40,normal/00000032_010.png,0.010726659,excluded
41,normal/00000032_019.png,0.046180118,excluded
42,normal/00000032_020.png,0.012411798,excluded
43,normal/00000032_022.png,0.013841065,excluded
44,normal/00000032_025.png,0.003066733,excluded
45,normal/00000032_042.png,0.006705073,excluded
46,normal/00000032_046.png,0.01312592,excluded
47,normal/00000032_048.png,0.005116957,excluded
48,normal/00000032_049.png,0.00558536,excluded
49,normal/00000032_051.png,0.015942072,excluded
50,normal/00000034_001.png,0.28175253,included
51,normal/00000035_000.png,0.9611964,included
52,normal/00000035_001.png,0.90412,included
53,normal/00000037_000.png,0.78331983,included
54,normal/00000038_002.png,0.017138127,excluded
55,normal/00000038_004.png,0.015438563,excluded
56,normal/00000038_005.png,0.0013895041,excluded
57,normal/00000038_007.png,2.60856e-05,excluded
58,normal/00000039_000.png,0.27042484,included
59,normal/00000039_001.png,0.38208857,included
60,normal/00000039_002.png,0.034000687,excluded
61,normal/00000039_003.png,0.5147612,included
62,normal/00000040_000.png,0.024541795,excluded
63,normal/00000040_002.png,0.009764653,excluded
64,normal/00000041_003.png,0.026073007,excluded
65,normal/00000041_004.png,0.030511476,excluded
66,normal/00000042_000.png,0.04282472,excluded
67,normal/00000042_001.png,0.2969099,included
68,normal/00000042_002.png,0.13355125,excluded
69,normal/00000042_003.png,0.24026729,included
70,normal/00000042_004.png,0.06803305,excluded
71,normal/00000042_005.png,0.85752255,included
72,normal/00000042_007.png,0.7653857,included
73,normal/00000042_008.png,0.14721175,excluded
74,normal/00000046_000.png,0.0045385915,excluded
75,normal/00000047_000.png,0.028276004,excluded
76,normal/00000047_001.png,0.2003778,included
77,normal/00000047_002.png,0.5967166,included
78,normal/00000047_005.png,0.01200334,excluded
79,normal/00000047_007.png,0.79990345,included
80,normal/00000048_000.png,0.2746976,included
81,normal/00000049_001.png,0.48574004,included
82,normal/00000049_002.png,0.6347669,included
83,normal/00000050_000.png,0.10698467,excluded
84,normal/00000050_001.png,0.03750668,excluded
85,normal/00000050_002.png,0.0066839363,excluded
86,normal/00000050_003.png,0.86582446,included
87,normal/00000052_000.png,0.49291205,included
88,normal/00000052_001.png,0.60508376,included
89,normal/00000054_001.png,0.030296186,excluded
90,normal/00000054_002.png,0.035898287,excluded
91,normal/00000054_003.png,0.027348911,excluded
92,normal/00000054_004.png,0.01940295,excluded
93,normal/00000054_005.png,0.03185296,excluded
94,normal/00000054_007.png,0.46949813,included
95,normal/00000054_008.png,0.06204065,excluded
96,normal/00000054_009.png,0.36891532,included
97,normal/00000055_000.png,0.035724103,excluded
98,normal/00000057_000.png,0.941585,included
99,normal/00000057_001.png,0.02214099,excluded
100,normal/00000057_003.png,0.030402763,excluded
101,normal/00000059_000.png,0.036365703,excluded
102,normal/00000059_001.png,0.016283419,excluded
